XCoord,YCoord,FID,OBJECTID,ED_ID,PD_NUMBER,PD_LABEL,ED_NAME_EN,ED_NAME_FR,SHAPE_LENG,SHAPE_AREA
1366923.37297785,5514988.85531243,5159,43019,89.000000,403.000000,403,Richmond Hill,Richmond Hill,436.865092,10820.268030
1366881.09490908,5514425.21260489,5160,43020,89.000000,402.000000,402,Richmond Hill,Richmond Hill,342.208266,6485.971687
1367723.59983120,5516243.07053977,5161,43021,89.000000,11.000000,011,Richmond Hill,Richmond Hill,4113.452197,784599.057602
1366980.55274653,5514930.63613389,5162,43022,89.000000,404.000000,404,Richmond Hill,Richmond Hill,323.724291,6415.639087
1368051.82554707,5511263.56170918,5163,43023,89.000000,704.000000,704,Richmond Hill,Richmond Hill,448.245250,11193.814024
1366561.50896259,5513513.07236810,5164,43024,89.000000,7.000000,007,Richmond Hill,Richmond Hill,5021.087638,780554.176363
1365505.05966185,5513070.71266453,5165,43025,89.000000,2.000000,002,Richmond Hill,Richmond Hill,5176.643317,1240021.753340
1367757.48266972,5513496.42723259,5166,43026,89.000000,417.000000,417,Richmond Hill,Richmond Hill,730.651743,28659.262258
1365658.67248090,5514957.45750875,5167,43027,89.000000,3.000000,003,Richmond Hill,Richmond Hill,6138.735506,1400402.511680
1370909.65959499,5511130.07543974,5168,43028,89.000000,427.000000,427,Richmond Hill,Richmond Hill,317.220127,6301.209311
1370633.94625101,5511012.89871481,5169,43029,89.000000,421.000000,421,Richmond Hill,Richmond Hill,494.988153,15029.124561
1370631.11957492,5510833.17004727,5170,43030,89.000000,420.000000,420,Richmond Hill,Richmond Hill,689.669854,22184.460618
1367255.92585466,5513291.59717277,5171,43031,89.000000,410.000000,410,Richmond Hill,Richmond Hill,544.768649,10463.989796
1367090.54418027,5513606.00669127,5172,43032,89.000000,409.000000,409,Richmond Hill,Richmond Hill,396.470009,9764.722850
1367136.96312935,5512796.80227841,5173,43033,89.000000,406.000000,406,Richmond Hill,Richmond Hill,747.364792,19477.316853
1366931.29718447,5512742.87103600,5174,43034,89.000000,405.000000,405,Richmond Hill,Richmond Hill,661.580988,22536.049803
1367055.63247005,5512843.52022284,5175,43035,89.000000,408.000000,408,Richmond Hill,Richmond Hill,440.050822,8584.588061
1367036.59212955,5512721.70586874,5176,43036,89.000000,407.000000,407,Richmond Hill,Richmond Hill,492.562700,12352.557602
1368645.19694824,5512020.73665990,5177,43037,89.000000,16.000000,016,Richmond Hill,Richmond Hill,6254.189004,1447427.886020
1365680.07736833,5511774.88406228,5178,43038,89.000000,4.000000,004,Richmond Hill,Richmond Hill,5290.900767,862871.211055
1366625.16590308,5510711.65015028,5179,43039,89.000000,8.000000,008,Richmond Hill,Richmond Hill,8485.323842,4121835.512670
1370782.75149440,5510680.52931820,5180,43040,89.000000,425.000000,425,Richmond Hill,Richmond Hill,574.440563,20508.504428
1369664.05239055,5510943.95916344,5181,43041,89.000000,418.000000,418,Richmond Hill,Richmond Hill,633.074499,15628.168017
1365359.08064649,5515460.97461553,5182,43042,89.000000,1.000000,001,Richmond Hill,Richmond Hill,6140.384641,1193696.740120
1366789.56387466,5515239.65152093,5183,43043,89.000000,401.000000,401,Richmond Hill,Richmond Hill,758.498850,10570.673561
1371231.36975481,5510813.10533602,5184,43044,89.000000,429.000000,429,Richmond Hill,Richmond Hill,396.955338,9163.881508
1366716.78766472,5513660.75865686,5185,43045,89.000000,400.000000,400,Richmond Hill,Richmond Hill,907.110144,50496.259428
1365824.56012502,5513967.94698010,5186,43046,89.000000,700.000000,700,Richmond Hill,Richmond Hill,1159.448977,67446.378175
1324306.57975269,5910927.50402763,5187,43047,107.000000,42.000000,042,Timiskaming—Cochrane,Timiskaming—Cochrane,37988.799150,73743749.932900
1311825.96893469,5786551.77282140,5188,43048,107.000000,67.000000,067,Timiskaming—Cochrane,Timiskaming—Cochrane,56648.719837,113588737.675000
1323590.56617837,5915031.86384380,5189,43049,107.000000,36.000000,036,Timiskaming—Cochrane,Timiskaming—Cochrane,4643.084659,1200375.064820
1328454.33213007,5858152.55648703,5190,43050,107.000000,47.000000,047,Timiskaming—Cochrane,Timiskaming—Cochrane,222919.048202,1909318890.750000
1290466.46029464,5794696.88358790,5191,43051,107.000000,55.000000,055,Timiskaming—Cochrane,Timiskaming—Cochrane,79125.001845,265905375.290000
1328373.53900431,5908685.32328672,5192,43052,107.000000,707.000000,707,Timiskaming—Cochrane,Timiskaming—Cochrane,247.115276,2978.714001
1304078.50765176,5791633.83519764,5193,43053,107.000000,56.000000,056,Timiskaming—Cochrane,Timiskaming—Cochrane,45714.780063,99131400.215800
1369998.87642706,5822917.11070061,5194,43054,107.000000,51.000000,051,Timiskaming—Cochrane,Timiskaming—Cochrane,90886.617958,418313190.596000
1295055.70251193,5986264.57438542,5195,43055,107.000000,703.000000,703,Timiskaming—Cochrane,Timiskaming—Cochrane,578.533435,15104.737678
1281113.55105326,5798702.50347870,5196,43056,107.000000,54.000000,054,Timiskaming—Cochrane,Timiskaming—Cochrane,41853.965957,82650886.643400
1324307.53266029,5915658.92577321,5197,43057,107.000000,705.000000,705,Timiskaming—Cochrane,Timiskaming—Cochrane,287.406716,5074.832625
1294890.80941291,5779352.24220088,5198,43058,107.000000,65.000000,065,Timiskaming—Cochrane,Timiskaming—Cochrane,80110.949955,290639138.144000
1325205.29866782,5920100.80934258,5199,43059,107.000000,34.000000,034,Timiskaming—Cochrane,Timiskaming—Cochrane,6409.107785,2569299.247630
1257326.04960860,6025961.43675595,5200,43060,107.000000,8.000000,008,Timiskaming—Cochrane,Timiskaming—Cochrane,17965.208629,11637134.901500
1296838.07116424,5905947.91036910,5201,43061,107.000000,40.000000,040,Timiskaming—Cochrane,Timiskaming—Cochrane,167662.975948,1194142553.420000
1308400.19098886,5949927.68482381,5202,43062,107.000000,704.000000,704,Timiskaming—Cochrane,Timiskaming—Cochrane,210.930339,2621.461935
1324250.07348478,5949996.75086512,5203,43063,107.000000,27.000000,027,Timiskaming—Cochrane,Timiskaming—Cochrane,102065.660697,446786685.130000
1230422.87755755,6077698.58929480,5204,43064,107.000000,2.000000,002,Timiskaming—Cochrane,Timiskaming—Cochrane,4399.082843,1151645.631080
1320239.02802331,5981080.84584663,5205,43065,107.000000,19.000000,019,Timiskaming—Cochrane,Timiskaming—Cochrane,139964.856768,608958770.815000
1277395.05381494,5996911.47722058,5206,43066,107.000000,11.000000,011,Timiskaming—Cochrane,Timiskaming—Cochrane,119957.481188,623457050.550000
1259591.40166230,6027008.20302263,5207,43067,107.000000,701.000000,701,Timiskaming—Cochrane,Timiskaming—Cochrane,497.279064,11224.066826
1331484.42247115,5935177.40918386,5208,43068,107.000000,28.000000,028,Timiskaming—Cochrane,Timiskaming—Cochrane,57074.992893,139637520.266000
1322692.08689458,5919354.58848856,5209,43069,107.000000,33.000000,033,Timiskaming—Cochrane,Timiskaming—Cochrane,54355.404298,83302860.525400
1293744.49113346,5982272.33054276,5210,43070,107.000000,17.000000,017,Timiskaming—Cochrane,Timiskaming—Cochrane,20690.268902,14192733.441400
1312877.31376080,5928443.52969216,5211,43071,107.000000,32.000000,032,Timiskaming—Cochrane,Timiskaming—Cochrane,43406.731610,96592239.318100
1248715.50659479,6031527.17002696,5212,43072,107.000000,7.000000,007,Timiskaming—Cochrane,Timiskaming—Cochrane,39920.699653,98969824.754600
1279313.18396449,5973693.09167975,5213,43073,107.000000,14.000000,014,Timiskaming—Cochrane,Timiskaming—Cochrane,97733.832173,374426356.470000
1312401.49018547,5789199.01326395,5214,43074,107.000000,60.000000,060,Timiskaming—Cochrane,Timiskaming—Cochrane,2996.892814,424244.564183
1268029.93258803,5863947.38717413,5215,43075,107.000000,46.000000,046,Timiskaming—Cochrane,Timiskaming—Cochrane,278082.186517,2869601240.920000
1324478.01942198,5916589.56643821,5216,43076,107.000000,38.000000,038,Timiskaming—Cochrane,Timiskaming—Cochrane,12511.117828,5694769.575670
1286948.19826143,5829532.53811382,5217,43077,107.000000,49.000000,049,Timiskaming—Cochrane,Timiskaming—Cochrane,173415.673973,839593431.777000
1258006.49371109,5831313.17122039,5218,43078,107.000000,48.000000,048,Timiskaming—Cochrane,Timiskaming—Cochrane,267825.717697,1702027037.640000
1323226.09167664,5906270.98119238,5219,43079,107.000000,44.000000,044,Timiskaming—Cochrane,Timiskaming—Cochrane,24093.972191,27858184.213400
1273652.41280890,5781410.88828255,5220,43080,107.000000,64.000000,064,Timiskaming—Cochrane,Timiskaming—Cochrane,59581.623328,189487550.198000
1336804.54934354,5821465.05446388,5221,43081,107.000000,50.000000,050,Timiskaming—Cochrane,Timiskaming—Cochrane,198081.286637,1807690714.390000
1296219.10191597,6032898.45318863,5222,43082,107.000000,9.000000,009,Timiskaming—Cochrane,Timiskaming—Cochrane,444471.429636,3617362867.280000
1336270.14646495,5884300.18583683,5223,43083,107.000000,45.000000,045,Timiskaming—Cochrane,Timiskaming—Cochrane,109638.369233,494569031.252000
1261017.09650059,5794711.89935705,5224,43084,107.000000,53.000000,053,Timiskaming—Cochrane,Timiskaming—Cochrane,67587.644620,228394072.510000
1311398.71341693,5888641.65199237,5225,43085,107.000000,43.000000,043,Timiskaming—Cochrane,Timiskaming—Cochrane,84134.179832,206278492.328000
1273391.53788416,6013777.10435469,5226,43086,107.000000,10.000000,010,Timiskaming—Cochrane,Timiskaming—Cochrane,65189.420858,177544578.945000
1314094.59301182,5800742.03997135,5227,43087,107.000000,59.000000,059,Timiskaming—Cochrane,Timiskaming—Cochrane,100817.738804,289642050.248000
1323390.62107091,5915853.24818482,5228,43088,107.000000,35.000000,035,Timiskaming—Cochrane,Timiskaming—Cochrane,3235.447593,380095.527302
1274819.48941393,6085166.82345121,5229,43089,107.000000,3.000000,003,Timiskaming—Cochrane,Timiskaming—Cochrane,520078.039233,5840615357.970000
1293702.40320181,5984740.69152501,5230,43090,107.000000,16.000000,016,Timiskaming—Cochrane,Timiskaming—Cochrane,5082.650195,753851.734531
1311086.37772889,5957133.48231777,5231,43091,107.000000,23.000000,023,Timiskaming—Cochrane,Timiskaming—Cochrane,87250.915044,258959693.777000
1295272.45850090,5985911.49586784,5232,43092,107.000000,702.000000,702,Timiskaming—Cochrane,Timiskaming—Cochrane,437.310199,11338.122750
1301841.70447311,5957148.71379142,5233,43093,107.000000,22.000000,022,Timiskaming—Cochrane,Timiskaming—Cochrane,42528.286297,111792528.023000
1313054.33052850,5789195.38056228,5234,43094,107.000000,708.000000,708,Timiskaming—Cochrane,Timiskaming—Cochrane,382.072584,8239.808925
1234948.55660327,5919633.42311699,5235,43095,107.000000,29.000000,029,Timiskaming—Cochrane,Timiskaming—Cochrane,178376.604309,1799149064.040000
1242954.92679247,5980371.67095247,5236,43096,107.000000,12.000000,012,Timiskaming—Cochrane,Timiskaming—Cochrane,260726.548927,2840547515.320000
1331469.18177700,5918748.74826861,5237,43097,107.000000,39.000000,039,Timiskaming—Cochrane,Timiskaming—Cochrane,41098.067165,90991147.171400
1307683.07455759,5939824.35046891,5238,43098,107.000000,25.000000,025,Timiskaming—Cochrane,Timiskaming—Cochrane,51442.406595,97789381.754900
1292309.00639127,5947226.84659326,5239,43099,107.000000,24.000000,024,Timiskaming—Cochrane,Timiskaming—Cochrane,115073.915905,425551235.038000
1320796.64022526,5895960.39866503,5240,43100,107.000000,41.000000,041,Timiskaming—Cochrane,Timiskaming—Cochrane,102029.922678,304439757.430000
1242567.07073218,6024421.66687870,5241,43101,107.000000,6.000000,006,Timiskaming—Cochrane,Timiskaming—Cochrane,77244.819167,278391857.814000
1312329.21224086,5788662.43190141,5242,43102,107.000000,61.000000,061,Timiskaming—Cochrane,Timiskaming—Cochrane,2416.154408,325319.148855
1244130.04562696,6044878.26461400,5243,43103,107.000000,5.000000,005,Timiskaming—Cochrane,Timiskaming—Cochrane,136297.236401,642036453.309000
1311022.83980040,5810092.83687035,5244,43104,107.000000,58.000000,058,Timiskaming—Cochrane,Timiskaming—Cochrane,105858.875437,408685948.037000
1297725.32262939,5969686.65388136,5245,43105,107.000000,21.000000,021,Timiskaming—Cochrane,Timiskaming—Cochrane,125904.648691,482185349.472000
1327305.27319412,5991114.72565255,5246,43106,107.000000,20.000000,020,Timiskaming—Cochrane,Timiskaming—Cochrane,61054.523789,178099337.802000
1249543.05631569,5973767.46315329,5247,43107,107.000000,13.000000,013,Timiskaming—Cochrane,Timiskaming—Cochrane,25800.509156,41430113.035400
1220521.67727994,6054157.59641224,5248,43108,107.000000,4.000000,004,Timiskaming—Cochrane,Timiskaming—Cochrane,133335.918101,549108299.488000
1328359.94250308,5908532.97374496,5249,43109,107.000000,706.000000,706,Timiskaming—Cochrane,Timiskaming—Cochrane,476.028750,10219.574067
1323727.58310066,5928557.72925807,5250,43110,107.000000,37.000000,037,Timiskaming—Cochrane,Timiskaming—Cochrane,46430.652294,116233572.421000
1293247.60857108,5991962.06001792,5251,43111,107.000000,15.000000,015,Timiskaming—Cochrane,Timiskaming—Cochrane,77546.053923,260628653.421000
1273267.60758489,5789071.11234046,5252,43112,107.000000,63.000000,063,Timiskaming—Cochrane,Timiskaming—Cochrane,55912.530140,122876403.772000
1319893.37823367,5793223.91076833,5253,43113,107.000000,62.000000,062,Timiskaming—Cochrane,Timiskaming—Cochrane,43995.703355,93609180.485600
1263336.77217315,5917865.23234616,5254,43114,107.000000,30.000000,030,Timiskaming—Cochrane,Timiskaming—Cochrane,318613.526981,2656476031.760000
1211669.74553168,6092610.28287540,5255,43115,107.000000,1.000000,001,Timiskaming—Cochrane,Timiskaming—Cochrane,164041.405956,1014083383.640000
1261399.00505760,5808150.87818046,5256,43116,107.000000,52.000000,052,Timiskaming—Cochrane,Timiskaming—Cochrane,60671.964976,220474155.385000
1304725.86697388,5985623.75563734,5257,43117,107.000000,18.000000,018,Timiskaming—Cochrane,Timiskaming—Cochrane,58509.556447,185006768.607000
1294233.79514581,5928814.63551366,5258,43118,107.000000,31.000000,031,Timiskaming—Cochrane,Timiskaming—Cochrane,86856.873811,277759126.121000
1308145.39199420,5789218.41074167,5259,43119,107.000000,57.000000,057,Timiskaming—Cochrane,Timiskaming—Cochrane,5861.547173,1833991.125180
1299801.68090163,5769012.61039554,5260,43120,107.000000,66.000000,066,Timiskaming—Cochrane,Timiskaming—Cochrane,136565.985463,517719701.787000
1306743.29057458,5935081.57752929,5261,43121,107.000000,26.000000,026,Timiskaming—Cochrane,Timiskaming—Cochrane,48157.069000,84760941.523800
1242867.92164000,6051234.51367461,5262,43122,107.000000,700.000000,700,Timiskaming—Cochrane,Timiskaming—Cochrane,603.186983,20439.507714
1279809.08741962,5463111.52030773,5263,43123,114.000000,17.000000,017,Waterloo,Waterloo,4980.251432,1022071.396260
1279196.51211936,5465885.12613992,5264,43124,114.000000,13.000000,013,Waterloo,Waterloo,9495.484310,2700399.040620
1281852.96353091,5466963.15728504,5265,43125,114.000000,30.000000,030,Waterloo,Waterloo,4537.241155,1106097.060980
1280810.46907592,5463876.81415890,5266,43126,114.000000,23.000000,023,Waterloo,Waterloo,6340.654113,749539.472532
1283775.57471924,5470459.27926436,5267,43127,114.000000,40.000000,040,Waterloo,Waterloo,14032.870441,5225968.517550
1280099.82867187,5466916.77488708,5268,43128,114.000000,19.000000,019,Waterloo,Waterloo,7498.573121,1218634.866860
1279565.78109991,5462118.62731134,5269,43129,114.000000,16.000000,016,Waterloo,Waterloo,6038.461418,991993.434404
1278411.74367869,5462597.05916568,5270,43130,114.000000,9.000000,009,Waterloo,Waterloo,4991.674563,630985.450887
1280672.79940567,5465442.37623005,5271,43131,114.000000,20.000000,020,Waterloo,Waterloo,3266.653767,634808.099812
1282832.98459508,5464453.17759982,5272,43132,114.000000,35.000000,035,Waterloo,Waterloo,5033.003037,801581.807412
1283295.61655212,5465572.55028577,5273,43133,114.000000,39.000000,039,Waterloo,Waterloo,5204.536578,928814.032806
1282962.37729424,5469462.02243963,5274,43134,114.000000,36.000000,036,Waterloo,Waterloo,6192.637101,782057.903788
1277092.13719905,5462728.19563862,5275,43135,114.000000,3.000000,003,Waterloo,Waterloo,7790.080733,2386921.136400
1281401.72807207,5465967.93159437,5276,43136,114.000000,27.000000,027,Waterloo,Waterloo,3790.029939,586844.805407
1278440.25969870,5467887.71724447,5277,43137,114.000000,10.000000,010,Waterloo,Waterloo,5377.106614,1299204.203430
1283248.75939666,5464934.77813161,5278,43138,114.000000,38.000000,038,Waterloo,Waterloo,3583.469194,590095.785260
1281406.36648346,5468920.51222504,5279,43139,114.000000,28.000000,028,Waterloo,Waterloo,12250.832915,3618540.064920
1282524.34608647,5465174.79272208,5280,43140,114.000000,405.000000,405,Waterloo,Waterloo,753.206355,30584.641393
1281273.17289713,5464788.81562607,5281,43141,114.000000,25.000000,025,Waterloo,Waterloo,7797.306327,1601168.486400
1282438.26009905,5463983.24050567,5282,43142,114.000000,33.000000,033,Waterloo,Waterloo,3508.355165,560590.509142
1282244.62718363,5465273.36951156,5283,43143,114.000000,31.000000,031,Waterloo,Waterloo,5772.458175,690137.890513
1282118.57883492,5463743.22625141,5284,43144,114.000000,402.000000,402,Waterloo,Waterloo,256.172439,2608.312698
1280759.34559873,5466848.40462187,5285,43145,114.000000,22.000000,022,Waterloo,Waterloo,6605.641415,1240727.397560
1281330.14403186,5466246.88145114,5286,43146,114.000000,401.000000,401,Waterloo,Waterloo,445.267415,7513.388298
1282597.60175310,5465073.33295746,5287,43147,114.000000,406.000000,406,Waterloo,Waterloo,422.208853,9966.855958
1281346.59505746,5465262.84968157,5288,43148,114.000000,26.000000,026,Waterloo,Waterloo,1875.502679,189885.549018
1277303.06311014,5466445.50895680,5289,43149,114.000000,5.000000,005,Waterloo,Waterloo,11215.654816,3702301.422930
1278281.38148312,5461528.71770530,5290,43150,114.000000,8.000000,008,Waterloo,Waterloo,9290.547324,2760846.620060
1281132.12351981,5467929.68891196,5291,43151,114.000000,24.000000,024,Waterloo,Waterloo,5664.505607,1375364.972250
1283086.58363992,5466507.56013065,5292,43152,114.000000,407.000000,407,Waterloo,Waterloo,618.296383,20925.773254
1282250.27131512,5464424.78681679,5293,43153,114.000000,404.000000,404,Waterloo,Waterloo,605.216789,18545.897360
1283187.62247957,5470074.26387497,5294,43154,114.000000,709.000000,709,Waterloo,Waterloo,767.081767,28419.819655
1279194.53338170,5464103.20613608,5295,43155,114.000000,12.000000,012,Waterloo,Waterloo,6231.289415,1791453.915140
1278090.76388563,5461972.92403906,5296,43156,114.000000,703.000000,703,Waterloo,Waterloo,966.736070,34979.016401
1286489.30571503,5466208.73216717,5297,43157,114.000000,44.000000,044,Waterloo,Waterloo,22733.653830,5493781.622730
1276503.73302523,5464837.71155108,5298,43158,114.000000,2.000000,002,Waterloo,Waterloo,5527.257918,956385.148110
1279320.88176496,5467821.11836495,5299,43159,114.000000,14.000000,014,Waterloo,Waterloo,8266.362104,1638433.068590
1278151.87342455,5463500.14714341,5300,43160,114.000000,7.000000,007,Waterloo,Waterloo,6454.159801,1958744.353390
1281704.27588541,5463634.93899336,5301,43161,114.000000,29.000000,029,Waterloo,Waterloo,4543.988958,751497.603041
1279560.42158986,5466975.00494624,5302,43162,114.000000,15.000000,015,Waterloo,Waterloo,3573.381848,437318.397209
1278668.24969774,5465104.47904866,5303,43163,114.000000,11.000000,011,Waterloo,Waterloo,8953.085184,1548063.091780
1283188.09258414,5467422.02512830,5304,43164,114.000000,37.000000,037,Waterloo,Waterloo,4660.501391,1000461.154340
1284214.38622612,5466534.26323580,5305,43165,114.000000,41.000000,041,Waterloo,Waterloo,6562.387825,1838337.879120
1282151.35980381,5464818.26039630,5306,43166,114.000000,403.000000,403,Waterloo,Waterloo,676.504534,27739.651195
1280680.44230324,5462931.09935082,5307,43167,114.000000,21.000000,021,Waterloo,Waterloo,6255.725587,1148311.399360
1280072.78234650,5464961.09945812,5308,43168,114.000000,18.000000,018,Waterloo,Waterloo,3044.333920,478117.454982
1277295.75682284,5467404.99816180,5309,43169,114.000000,4.000000,004,Waterloo,Waterloo,3052.312248,458488.056695
1282483.35881934,5467450.06408259,5310,43170,114.000000,708.000000,708,Waterloo,Waterloo,372.178322,8881.375288
1281878.10895156,5463874.61306436,5311,43171,114.000000,707.000000,707,Waterloo,Waterloo,265.274306,4058.420277
1280253.86777383,5463254.62108010,5312,43172,114.000000,704.000000,704,Waterloo,Waterloo,344.895541,7119.326257
1280762.89281007,5464100.82344191,5313,43173,114.000000,705.000000,705,Waterloo,Waterloo,981.312248,61277.600210
1277801.68582613,5465398.17813907,5314,43174,114.000000,702.000000,702,Waterloo,Waterloo,745.869165,36757.103950
1280895.57790520,5463944.89740388,5315,43175,114.000000,706.000000,706,Waterloo,Waterloo,605.373476,14702.149118
1276223.00819405,5464061.25790188,5316,43176,114.000000,701.000000,701,Waterloo,Waterloo,304.614480,4239.187006
1275413.75830121,5464851.93238149,5317,43177,114.000000,1.000000,001,Waterloo,Waterloo,16844.716764,7955492.201930
1282677.18166764,5466374.29034202,5318,43178,114.000000,34.000000,034,Waterloo,Waterloo,7765.323657,1707451.139150
1277446.63870521,5464511.56156250,5319,43179,114.000000,6.000000,006,Waterloo,Waterloo,4950.995100,1097100.189000
1286097.18166494,5466074.35413102,5320,43180,114.000000,43.000000,043,Waterloo,Waterloo,6482.627933,2353940.423410
1284410.15928091,5468269.92491254,5321,43181,114.000000,42.000000,042,Waterloo,Waterloo,11045.014079,3112446.156910
1282367.19578848,5468005.34807282,5322,43182,114.000000,32.000000,032,Waterloo,Waterloo,4770.138256,1086369.523530
1280489.78062994,5463745.36261980,5323,43183,114.000000,400.000000,400,Waterloo,Waterloo,448.130548,11214.307287
1276139.15057907,5464702.88111172,5324,43184,114.000000,700.000000,700,Waterloo,Waterloo,599.127436,20022.276824
1077561.08842801,5327899.72714975,5325,43185,119.000000,4.000000,004,Windsor West,Windsor-Ouest,5693.489850,1951148.446120
1083457.56780393,5327076.20639170,5326,43186,119.000000,34.000000,034,Windsor West,Windsor-Ouest,6331.067795,1596032.899630
1085267.04158981,5323463.80504438,5327,43187,119.000000,40.000000,040,Windsor West,Windsor-Ouest,6743.123042,2654602.943360
1083544.75046410,5325465.33815297,5328,43188,119.000000,35.000000,035,Windsor West,Windsor-Ouest,8856.982960,3657439.679910
1079804.37874573,5330051.17969904,5329,43189,119.000000,412.000000,412,Windsor West,Windsor-Ouest,406.413214,8448.477041
1082639.24599084,5322979.09185352,5330,43190,119.000000,31.000000,031,Windsor West,Windsor-Ouest,7021.921490,1853511.239770
1084050.17617422,5322067.06588557,5331,43191,119.000000,37.000000,037,Windsor West,Windsor-Ouest,8536.187160,2245669.421950
1079506.55471746,5325859.20932678,5332,43192,119.000000,14.000000,014,Windsor West,Windsor-Ouest,4688.051789,1215176.740470
1080717.71433113,5325269.44993800,5333,43193,119.000000,22.000000,022,Windsor West,Windsor-Ouest,5144.750266,1089557.703070
1079561.20909922,5330982.31065504,5334,43194,119.000000,409.000000,409,Windsor West,Windsor-Ouest,1316.125082,63830.447076
1079760.40409664,5329931.93478341,5335,43195,119.000000,411.000000,411,Windsor West,Windsor-Ouest,250.370621,3324.611143
1077634.84431335,5330014.44965803,5336,43196,119.000000,401.000000,401,Windsor West,Windsor-Ouest,348.978825,6394.575237
1080584.64616493,5324238.40382326,5337,43197,119.000000,19.000000,019,Windsor West,Windsor-Ouest,3899.000006,850220.431275
1077733.90086329,5329093.98406360,5338,43198,119.000000,6.000000,006,Windsor West,Windsor-Ouest,4215.836708,746027.962427
1082191.16522378,5322417.09702578,5339,43199,119.000000,29.000000,029,Windsor West,Windsor-Ouest,7745.993657,1513957.071710
1079407.17938845,5323991.83294475,5340,43200,119.000000,12.000000,012,Windsor West,Windsor-Ouest,6507.839102,2173704.525600
1079134.76705373,5330457.67017479,5341,43201,119.000000,11.000000,011,Windsor West,Windsor-Ouest,6429.827849,813054.029248
1078436.11455431,5330401.29413234,5342,43202,119.000000,402.000000,402,Windsor West,Windsor-Ouest,235.257429,3167.683664
1078806.10685004,5328654.95059722,5343,43203,119.000000,9.000000,009,Windsor West,Windsor-Ouest,4505.425438,1275011.642010
1078742.67415806,5327595.30937074,5344,43204,119.000000,8.000000,008,Windsor West,Windsor-Ouest,4602.027107,1007856.685260
1078824.12048787,5330736.13880303,5345,43205,119.000000,404.000000,404,Windsor West,Windsor-Ouest,1060.006115,26002.573983
1079964.82960302,5329716.38819837,5346,43206,119.000000,413.000000,413,Windsor West,Windsor-Ouest,336.277820,6986.534978
1082017.76496226,5326694.82307788,5347,43207,119.000000,28.000000,028,Windsor West,Windsor-Ouest,6558.382470,1904290.604710
1079682.78009855,5325228.00693115,5348,43208,119.000000,15.000000,015,Windsor West,Windsor-Ouest,4028.929362,769241.479973
1079487.14966675,5330943.25540968,5349,43209,119.000000,407.000000,407,Windsor West,Windsor-Ouest,1212.081982,24346.616884
1078775.20400185,5330471.45162804,5350,43210,119.000000,403.000000,403,Windsor West,Windsor-Ouest,288.126766,4192.892693
1079676.49836716,5331013.57564473,5351,43211,119.000000,410.000000,410,Windsor West,Windsor-Ouest,1301.978596,59859.735236
1082706.97265673,5324726.86971585,5352,43212,119.000000,32.000000,032,Windsor West,Windsor-Ouest,7310.433740,2209333.062970
1079502.64301045,5330398.99119863,5353,43213,119.000000,408.000000,408,Windsor West,Windsor-Ouest,270.569605,3649.155960
1079447.59814200,5330362.03276176,5354,43214,119.000000,405.000000,405,Windsor West,Windsor-Ouest,324.834486,5701.135907
1080154.32341492,5330749.10623275,5355,43215,119.000000,17.000000,017,Windsor West,Windsor-Ouest,6789.712564,1519660.024970
1078554.49014554,5329626.10844676,5356,43216,119.000000,7.000000,007,Windsor West,Windsor-Ouest,4238.482310,900746.213764
1083664.30934520,5326767.91465140,5357,43217,119.000000,712.000000,712,Windsor West,Windsor-Ouest,661.784001,25767.200535
1078497.82386123,5330407.10120995,5358,43218,119.000000,702.000000,702,Windsor West,Windsor-Ouest,226.500014,2213.704565
1079191.76727144,5329969.66254573,5359,43219,119.000000,703.000000,703,Windsor West,Windsor-Ouest,192.834290,2159.754914
1079313.13105415,5330375.80360809,5360,43220,119.000000,704.000000,704,Windsor West,Windsor-Ouest,241.806049,2848.340680
1080772.78381235,5323216.34532232,5361,43221,119.000000,707.000000,707,Windsor West,Windsor-Ouest,615.855954,17142.900015
1079509.58584985,5330060.50757982,5362,43222,119.000000,705.000000,705,Windsor West,Windsor-Ouest,180.032498,1956.954825
1076634.18317692,5329409.55902601,5363,43223,119.000000,701.000000,701,Windsor West,Windsor-Ouest,468.899433,5350.387375
1081649.33209498,5328501.73752306,5364,43224,119.000000,710.000000,710,Windsor West,Windsor-Ouest,101.590924,595.504785
1080959.55997618,5323265.15733789,5365,43225,119.000000,708.000000,708,Windsor West,Windsor-Ouest,797.798780,33269.605840
1077669.91349700,5329988.07758752,5366,43226,119.000000,5.000000,005,Windsor West,Windsor-Ouest,7499.639550,1824394.211430
1079469.03544347,5330272.78988275,5367,43227,119.000000,406.000000,406,Windsor West,Windsor-Ouest,344.248092,6065.442843
1083742.04608019,5323508.25881261,5368,43228,119.000000,36.000000,036,Windsor West,Windsor-Ouest,5834.523032,1971288.165660
1082617.25023592,5328372.69675091,5369,43229,119.000000,30.000000,030,Windsor West,Windsor-Ouest,5714.383447,988697.442582
1081696.42398196,5323923.56250659,5370,43230,119.000000,27.000000,027,Windsor West,Windsor-Ouest,4438.123265,967804.423833
1076400.88772826,5324856.09942914,5371,43231,119.000000,3.000000,003,Windsor West,Windsor-Ouest,19890.678859,17064830.418300
1085128.75647886,5327795.13825985,5372,43232,119.000000,39.000000,039,Windsor West,Windsor-Ouest,10190.640998,5954661.473440
1080419.56887418,5326587.43128419,5373,43233,119.000000,18.000000,018,Windsor West,Windsor-Ouest,6456.665790,1785279.862420
